"","DOB","gender","startClockTime","endClockTime","startTimeSecs","endTimeSecs","child_id","filename","corpus","startTimestamp","endTimeStamp","date","startClockHours","startClockMinutes","startClockSeconds","endClockHours","endClockMinutes","endClockSeconds","endTimeSecs_for_hours","total_hrs","startClockTotalSeconds","age_interval","age_mos"
"541","2010-11-19","FALSE","2016-04-02T13:40:21Z","2016-04-03T05:40:20Z","0.00S","57599.99S","169RTP1","169RTP1.its","R","2016-04-02 08:40:21","2016-04-03 00:40:20","2016-04-02",8,40,21,0,40,20,"57600.00S",16,31221,"2010-11-19 UTC--2016-04-02 UTC",64
"542","2010-11-19","FALSE","2016-04-03T10:37:49Z","2016-04-04T02:37:48Z","0.00S","57599.99S","169RTP2","169RTP2.its","R","2016-04-03 05:37:49","2016-04-03 21:37:48","2016-04-03",5,37,49,21,37,48,"57600.00S",16,20269,"2010-11-19 UTC--2016-04-03 UTC",64
"543","2010-01-11","FALSE","2016-04-16T12:27:21Z","2016-04-17T00:34:22Z","0.00S","43621.36S","170RTP1","170RTP1.its","R","2016-04-16 07:27:21","2016-04-16 19:34:22","2016-04-16",7,27,21,19,34,22,"43621.36S",12.1170444444444,26841,"2010-01-11 UTC--2016-04-16 UTC",75
"544","2010-01-11","FALSE","2016-04-17T11:56:53Z","2016-04-18T03:56:52Z","0.00S","57599.99S","170RTP2","170RTP2.its","R","2016-04-17 06:56:53","2016-04-17 22:56:52","2016-04-17",6,56,53,22,56,52,"57600.00S",16,25013,"2010-01-11 UTC--2016-04-17 UTC",75
"545","2011-10-07","M","2016-04-17T11:12:23Z","2016-04-18T03:12:22Z","0.00S","57599.99S","171RTP1","171RTP1.its","R","2016-04-17 06:12:23","2016-04-17 22:12:22","2016-04-17",6,12,23,22,12,22,"57600.00S",16,22343,"2011-10-07 UTC--2016-04-17 UTC",54
"546","2011-10-07","M","2016-04-16T10:51:58Z","2016-04-17T02:51:57Z","0.00S","57599.99S","171RTP2","171RTP2.its","R","2016-04-16 05:51:58","2016-04-16 21:51:57","2016-04-16",5,51,58,21,51,57,"57600.00S",16,21118,"2011-10-07 UTC--2016-04-16 UTC",54
"547","2009-09-21","M","2016-04-17T11:15:23Z","2016-04-18T03:15:22Z","0.00S","57599.99S","172RTP1","172RTP1.its","R","2016-04-17 06:15:23","2016-04-17 22:15:22","2016-04-17",6,15,23,22,15,22,"57600.00S",16,22523,"2009-09-21 UTC--2016-04-17 UTC",78
"548","2009-09-21","M","2016-04-16T10:53:10Z","2016-04-17T02:53:09Z","0.00S","57599.99S","172RTP2","172RTP2.its","R","2016-04-16 05:53:10","2016-04-16 21:53:09","2016-04-16",5,53,10,21,53,9,"57600.00S",16,21190,"2009-09-21 UTC--2016-04-16 UTC",78
"549","2010-05-17","FALSE","2016-05-28T10:23:51Z","2016-05-28T12:14:04Z","0.00S","6613.42S","173RTP1","173RTP1.its","R","2016-05-28 05:23:51","2016-05-28 07:14:04","2016-05-28",5,23,51,7,14,4,"6613.42S",1.83706111111111,19431,"2010-05-17 UTC--2016-05-28 UTC",72
"550","2010-05-17","FALSE","2016-05-29T13:23:15Z","2016-05-29T14:24:07Z","0.00S","40362.99S","173RTP2","173RTP2.its","R","2016-05-29 08:23:15","2016-05-29 09:24:07","2016-05-29",8,23,15,9,24,7,"40362.99S",11.2119416666667,30195,"2010-05-17 UTC--2016-05-29 UTC",72
"551","2011-02-26","FALSE","2016-04-09T10:35:38Z","2016-04-10T02:35:37Z","0.00S","57599.99S","174RTP1","174RTP1.its","R","2016-04-09 05:35:38","2016-04-09 21:35:37","2016-04-09",5,35,38,21,35,37,"57600.00S",16,20138,"2011-02-26 UTC--2016-04-09 UTC",61
"552","2011-02-26","FALSE","2016-04-10T11:38:06Z","2016-04-11T03:38:05Z","0.00S","57599.99S","174RTP2","174RTP2.its","R","2016-04-10 06:38:06","2016-04-10 22:38:05","2016-04-10",6,38,6,22,38,5,"57600.00S",16,23886,"2011-02-26 UTC--2016-04-10 UTC",61
"553","2010-01-07","M","2016-04-16T10:43:26Z","2016-04-17T02:43:25Z","0.00S","57599.99S","175RTP1","175RTP1.its","R","2016-04-16 05:43:26","2016-04-16 21:43:25","2016-04-16",5,43,26,21,43,25,"57600.00S",16,20606,"2010-01-07 UTC--2016-04-16 UTC",75
"554","2010-01-07","M","2016-04-17T11:44:43Z","2016-04-18T03:44:42Z","0.00S","57599.99S","175RTP2","175RTP2.its","R","2016-04-17 06:44:43","2016-04-17 22:44:42","2016-04-17",6,44,43,22,44,42,"57600.00S",16,24283,"2010-01-07 UTC--2016-04-17 UTC",75
"555","2009-10-10","M","2016-04-09T11:30:57Z","2016-04-10T03:30:56Z","0.00S","57599.99S","176RTP1","176RTP1.its","R","2016-04-09 06:30:57","2016-04-09 22:30:56","2016-04-09",6,30,57,22,30,56,"57600.00S",16,23457,"2009-10-10 UTC--2016-04-09 UTC",77
"556","2009-10-10","M","2016-04-10T11:21:55Z","2016-04-11T03:21:54Z","0.00S","57599.99S","176RTP2","176RTP2.its","R","2016-04-10 06:21:55","2016-04-10 22:21:54","2016-04-10",6,21,55,22,21,54,"57600.00S",16,22915,"2009-10-10 UTC--2016-04-10 UTC",78
"557","2010-10-20","FALSE","2016-04-16T11:02:12Z","2016-04-16T23:52:26Z","0.00S","46214.05S","177RTP1","177RTP1.its","R","2016-04-16 06:02:12","2016-04-16 18:52:26","2016-04-16",6,2,12,18,52,26,"46214.05S",12.8372361111111,21732,"2010-10-20 UTC--2016-04-16 UTC",65
"558","2010-10-20","FALSE","2016-04-17T11:12:18Z","2016-04-17T23:23:06Z","0.00S","43848.74S","177RTP2","177RTP2.its","R","2016-04-17 06:12:18","2016-04-17 18:23:06","2016-04-17",6,12,18,18,23,6,"43848.74S",12.1802055555556,22338,"2010-10-20 UTC--2016-04-17 UTC",65
"559","2009-08-18","M","2016-07-30T12:09:52Z","2016-07-31T04:09:51Z","0.00S","57599.99S","179RTP1","179RTP1.its","R","2016-07-30 07:09:52","2016-07-30 23:09:51","2016-07-30",7,9,52,23,9,51,"57600.00S",16,25792,"2009-08-18 UTC--2016-07-30 UTC",83
"560","2009-08-18","M","2016-07-31T12:25:41Z","2016-08-01T04:25:40Z","0.00S","57599.99S","179RTP2","179RTP2.its","R","2016-07-31 07:25:41","2016-07-31 23:25:40","2016-07-31",7,25,41,23,25,40,"57600.00S",16,26741,"2009-08-18 UTC--2016-07-31 UTC",83
"561","2010-01-13","FALSE","2016-07-09T11:15:18Z","2016-07-10T03:15:17Z","0.00S","57599.99S","180RTP1","180RTP1.its","R","2016-07-09 06:15:18","2016-07-09 22:15:17","2016-07-09",6,15,18,22,15,17,"57600.00S",16,22518,"2010-01-13 UTC--2016-07-09 UTC",77
"562","2010-01-13","FALSE","2016-07-10T11:29:45Z","2016-07-11T03:29:44Z","0.00S","57599.99S","180RTP2","180RTP2.its","R","2016-07-10 06:29:45","2016-07-10 22:29:44","2016-07-10",6,29,45,22,29,44,"57600.00S",16,23385,"2010-01-13 UTC--2016-07-10 UTC",77
"563","2010-01-13","M","2016-07-10T11:31:47Z","2016-07-11T03:31:46Z","0.00S","57599.99S","181RTP1","181RTP1.its","R","2016-07-10 06:31:47","2016-07-10 22:31:46","2016-07-10",6,31,47,22,31,46,"57600.00S",16,23507,"2010-01-13 UTC--2016-07-10 UTC",77
"564","2010-01-13","M","2016-07-09T11:13:46Z","2016-07-10T03:13:45Z","0.00S","57599.99S","181RTP2","181RTP2.its","R","2016-07-09 06:13:46","2016-07-09 22:13:45","2016-07-09",6,13,46,22,13,45,"57600.00S",16,22426,"2010-01-13 UTC--2016-07-09 UTC",77
"565","2010-01-03","FALSE","2016-08-14T13:58:01Z","2016-08-15T05:58:00Z","0.00S","57599.99S","182RTP1","182RTP1.its","R","2016-08-14 08:58:01","2016-08-15 00:58:00","2016-08-14",8,58,1,0,58,0,"57600.00S",16,32281,"2010-01-03 UTC--2016-08-14 UTC",79
"566","2010-01-03","FALSE","2016-08-13T13:00:55Z","2016-08-14T05:00:54Z","0.00S","57599.99S","182RTP2","182RTP2.its","R","2016-08-13 08:00:55","2016-08-14 00:00:54","2016-08-13",8,0,55,0,0,54,"57600.00S",16,28855,"2010-01-03 UTC--2016-08-13 UTC",79
